date	Worldwide Profit	Domestic Profit	zero
1	2358918982	335507625	0
2	663420425	9420425	0
3	809439099	173139099	0
4	-15010090	-185710090	0
5	7778100	-201941321	0
6	326581936	-59178064	0
7	632875303	78530303	0
8	1148429045	206929045	0
9	767003568	53003568	0
10	685083686	51959197	0
11	710366855	8366855	0
12	705119788	5119788	0
13	795663875	-8936125	0
14	142085065	-31880000	0
15	361692078	-60631573	0
16	1294479547	398279547	0
17	841215812	198315812	0
18	442999518	66045518	0
19	192341288	-83378510	0
20	537890267	42030663	0
21	1344601030	416601030	0
22	439213485	-35979146	0
23	626519699	192111870	0
24	894039076	35439076	0
25	249359555	24362462	0
26	112241588	-104730270	0
27	96218228	-143766600	0
28	343517357	11080025	0
29	162262558	-134892272	0
30	2007615668	458672302	0
31	869818229	215004880	0
32	1015392272	208992272	0
33	583705001	173524485	0
34	825491110	134191110	0
35	910526981	104360277	0
36	543588329	68488329	0
37	289570996	34770996	0
38	548121534	33921534	0
39	508996336	2853933	0
40	360155383	-8549125	0
41	197562763	-27937237	0
42	588408539	-33887833	0
43	165491792	-74677531	0
44	31201172	-83398828	0
45	114594597	-109240324	0
46	-200000000	-200000000	0
47	928790543	157390543	0
48	2387603	-129812397	0
49	1323860820	161032910	0
50	276978661	38778661	0
51	341514650	12359711	0
52	161040419	-45159581	0
53	125709697	-52144137	0
54	221002906	-88197094	0
55	-12146166	-190000000	0
56	396443126	132604126	0
57	817891358	348345358	0
58	601558145	132023851	0
59	369606532	52282182	0
60	540539572	111710957	0
61	578407328	61407328	0
62	352590994	43808164	0
63	76585882	-39874032	0
64	47784	-106135493	0
65	-180000000	-180000000	0
66	2982519	-131517481	0
67	186406256	-77793744	0
68	556542621	118004164	0
69	206687380	23351526	0
70	127469017	-24798502	0
71	46229335	-61194319	0
72	230545959	-72722490	0
73	-868671	-74710310	0
74	89214660	-86785340	0
75	-23340938	-136637525	0
76	-175000000	-175000000	0
77	601172112	163172112	0
78	453256345	142128345	0
79	543846958	89746958	0
80	533545589	38545589	0
81	149049659	24949659	0
82	231016924	-14863245	0
83	263058296	-19641704	0
84	130150546	-49849454	0
85	34356825	-77543175	0
86	590903876	73395990	0
87	487127828	57527828	0
88	329870991	52581231	0
89	308412677	24412677	0
90	500417894	23017894	0
91	12910315	-62759449	0
92	645623351	161012359	0
93	672584416	132576195	0
94	629952811	78679850	0
95	348172193	40672193	0
96	195408305	-13591695	0
97	169809326	-32490674	0
98	57986320	-96849009	0
99	21674817	-99325183	0
100	263186950	-50613050	0
101	162693413	-67306587	0
102	12297191	-120702809	0
103	297739855	47039855	0
104	557098205	168071806	0
105	1124234980	250738009	0
106	792943935	142004738	0
107	746911078	140013036	0
108	588576929	131553689	0
109	435532684	106393010	0
110	474234272	77946274	0
111	325825484	56459076	0
112	476549695	56445654	0
113	483360018	56360018	0
114	209142722	55343774	0
115	299326618	31030624	0
116	449516844	30010950	0
117	224825760	29883157	0
118	252231063	27243721	0
119	514837547	15249063	0
120	221367328	1867328	0
121	277289109	-10740241	0
122	247501348	-16498652	0
123	340875846	-16624154	0
124	334161265	-16701423	0
125	169542756	-18398938	0
126	137594577	-23368723	0
127	137389685	-30563230	0
128	178015209	-35946241	0
129	151970083	-66329917	0
130	44995215	-67804785	0
131	86527149	-70272851	0
132	55440387	-76896216	0
133	-7575846	-88020320	0
134	-29479911	-94479911	0
135	-110450242	-128607242	0
136	19698948	-134100000	0
137	-150000000	-150000000	0
138	30357126	-84334328	0
139	601921271	71391482	0
140	549713230	64397903	0
141	471102924	32002924	0
142	303191819	26091819	0
143	124806430	-33493570	0
144	161900902	-41587242	0
145	-23328075	-76328075	0
146	289932247	18932247	0
147	245680446	117730019	0
148	414595209	61573391	0
149	301767803	50418803	0
150	230569776	36654505	0
151	144690200	-10265197	0
152	231923060	-17476940	0
153	316810575	-28889425	0
154	63018919	-29450000	0
155	128314513	-74985487	0
156	682706375	264706375	0
157	46068357	-30490201	0
158	-61995584	-106295584	0
159	125644885	-2966115	0
160	108229234	-4822766	0
161	-51868170	-104868170	0
162	693524737	156124737	0
163	438068425	52168425	0
164	226730660	-8069340	0
165	110504574	-11742419	0
166	77912137	-41073614	0
167	151896578	-51971870	0
168	22956466	-70993534	0
169	28790188	-71549530	0
170	474836535	102280354	0
171	235650911	-48649089	0
172	734868047	294668047	0
173	666688549	119538952	0
174	312161562	97471070	0
175	501910531	85434591	0
176	249219973	46819973	0
177	424987477	19260504	0
178	191887208	18415853	0
179	142940870	8540870	0
180	161647919	2147919	0
181	363738435	1538435	0
182	160650494	-11688632	0
183	222831065	-28799956	0
184	243993951	-52408169	0
185	121499665	-69477903	0
186	85080810	-80445998	0
187	-50927536	-96381145	0
188	561920051	153787133	0
189	228648063	10248063	0
190	229546621	-13253379	0
191	1216511219	256011219	0
192	584635885	212135885	0
193	849755371	192575550	0
194	509954103	180411224	0
195	834301070	170001070	0
196	642820459	92536138	0
197	282711549	89949694	0
198	504927761	84837675	0
199	360004754	66204754	0
200	410663443	61848418	0
201	431319450	61740799	0
202	368214888	38214888	0
203	250827709	11142003	0
204	274005706	1477084	0
205	155354826	-11796130	0
206	113300947	-17691672	0
207	86856088	-66122031	0
208	-63305212	-92305212	0
209	-125000000	-125000000	0
210	222141403	137044825	0
211	429588516	95409889	0
212	208711434	62618434	0
213	168215319	11921738	0
214	487987022	4987022	0
215	109545589	-4197404	0
216	107200000	-19185672	0
217	166192091	-26949883	0
218	167913162	-30892765	0
219	45779308	-55263886	0
220	122981799	-61392993	0
221	-12787249	-62287249	0
222	-26605538	-76054234	0
223	43018913	-84181087	0
224	-70371823	-89787380	0
225	-120000000	-120000000	0
226	141751370	-40576965	0
227	912044677	359544677	0
228	733998877	265270577	0
229	533200000	187181125	0
230	444757719	174423425	0
231	301456852	17556852	0
232	63191885	-47844258	0
233	-37371735	-74085932	0
234	19499811	-112500189	0
235	120017848	-69220739	0
236	606392705	164092705	0
237	471570293	140863268	0
238	376124090	76336279	0
239	356437883	42037883	0
240	453066551	32614158	0
241	272288147	24529403	0
242	185279072	20179072	0
243	252989076	15531634	0
244	229479326	15279326	0
245	105300000	3330342	0
246	220780051	-3419949	0
247	98370892	-7391173	0
248	119155503	-11219958	0
249	153880341	-24536691	0
250	67241171	-32777901	0
251	238547523	-38982216	0
252	42364370	-44547688	0
253	-20262809	-48262809	0
254	-33517539	-59973647	0
255	40439315	-61931604	0
256	108853353	-62601587	0
257	-37995841	-85995841	0
258	778217688	206544750	0
259	24818283	-7981717	0
260	-21316034	-50816034	0
261	243623912	39795350	0
262	193815224	35015224	0
263	165997378	-599101	0
264	164065678	-10215799	0
265	-94635231	-98287549	0
266	129343008	-1656992	0
267	354683805	84683805	0
268	259000072	9200072	0
269	109782709	-5395380	0
270	492275385	65220102	0
271	256824714	30024714	0
272	28673154	-74891728	0
273	778979634	161987880	0
274	413815401	101858746	0
275	236495936	83997904	0
276	262211740	80011740	0
277	231323410	73005002	0
278	325373688	62805434	0
279	210650574	48438600	0
280	265291539	46273950	0
281	167985456	30164645	0
282	136827677	24870275	0
283	70936470	19219978	0
284	112956024	18627117	0
285	291976723	16900694	0
286	162794441	7518682	0
287	134387469	1283031	0
288	225478752	117603	0
289	69296573	-10703427	0
290	211979256	-14971808	0
291	-876344	-22766533	0
292	149488115	-24969837	0
293	143388614	-27311386	0
294	178731369	-32368843	0
295	112026975	-33110957	0
296	-3778029	-40524377	0
297	45395745	-41132306	0
298	71377916	-42622084	0
299	39716717	-44324687	0
300	21031113	-45299935	0
301	-30451359	-50561630	0
302	-4744515	-51582150	0
303	-17854621	-59797621	0
304	109461378	-60677456	0
305	-8200000	-61879446	0
306	-2920657	-64946340	0
307	-9977691	-76977691	0
308	-40081578	-82981578	0
309	-86164870	-89837966	0
310	-92905005	-95588898	0
311	-6278566	-99688566	0
312	337040395	104007640	0
313	86124621	-19269500	0
314	439349158	105949158	0
315	784765137	66321843	0
316	64691085	13638745	0
317	199680778	347692	0
318	128050874	-6231697	0
319	74511609	-13437058	0
320	168869158	-31459980	0
321	-29300000	-44197339	0
322	-191546	-50971762	0
323	15623265	-77776735	0
324	842429370	286529370	0
325	1047408667	283845905	0
326	840703179	248548984	0
327	179330185	37144183	0
328	272900000	88166115	0
329	389860185	83760185	0
330	70339667	-21304947	0
331	522726752	169441092	0
332	212249198	-24650802	0
333	-68088638	-69593638	0
334	-73666603	-82166603	0
335	97536838	-32763162	0
336	497247615	160147615	0
337	421329494	155823397	0
338	257425832	136164286	0
339	408438212	119028679	0
340	769701857	106573705	0
341	198600000	65370362	0
342	397519809	53619809	0
343	199660619	42384315	0
344	169736090	35305545	0
345	213498149	30618403	0
346	101091250	20461307	0
347	149373970	12515793	0
348	75748848	10769177	0
349	112910991	10018837	0
350	276072426	9983259	0
351	96049020	-5947238	0
352	113902107	-6922238	0
353	145900000	-11383311	0
354	65750628	-14182006	0
355	101200000	-16790660	0
356	72561036	-17484640	0
357	110859554	-21440446	0
358	67092943	-24346242	0
359	53049560	-27637440	0
360	79392132	-28644564	0
361	16000000	-29125385	0
362	-2579224	-31779224	0
363	113877963	-38122037	0
364	30027316	-42525888	0
365	16322096	-44388503	0
366	50891572	-47122835	0
367	-24283874	-54831034	0
368	-26643867	-68704979	0
369	49874484	-69625516	0
370	-69533984	-89804541	0
371	407700000	153688385	0
372	17021488	-26350089	0
373	243216569	67195569	0
374	263100000	78091986	0
375	62634976	34197488	0
376	342230516	148632142	0
377	300000317	113000317	0
378	365728529	98417150	0
379	203587450	91087450	0
380	229932668	87620724	0
381	278064265	70064265	0
382	214477886	69529439	0
383	191014965	65947895	0
384	260907363	63313048	0
385	255384141	42706877	0
386	123542162	41181630	0
387	100708462	34725280	0
388	226744465	32144465	0
389	139614744	27735375	0
390	165644445	26544445	0
391	106152567	-674332	0
392	68487972	-6953430	0
393	-18058441	-18058441	0
394	88613482	-20064833	0
395	120135173	-21775151	0
396	72693110	-22485585	0
397	76510853	-27989147	0
398	11971293	-33603219	0
399	52298489	-34983606	0
400	-4168107	-37358257	0
401	64717124	-38537531	0
402	29979922	-39460708	0
403	-40393665	-40393665	0
404	-6646492	-44951668	0
405	-6051235	-47051235	0
406	28487912	-50312088	0
407	-1919916	-51919916	0
408	-37030277	-53475725	0
409	-10867369	-53888740	0
410	-49340396	-56340396	0
411	192294164	69294164	0
412	82307945	39307945	0
413	53162560	-30737440	0
414	155169602	54840146	0
415	61099768	99768	0
416	141136949	-1331735	0
417	77693345	-6708215	0
418	108320568	76119460	0
419	186268174	21068524	0
420	14024898	-47456299	0
421	402473962	161704995	0
422	597923379	328010692	0
423	506464305	174464305	0
424	377607112	100891004	0
425	186824291	82833635	0
426	336247825	75247825	0
427	256002981	75019340	0
428	165800000	65771527	0
429	269300426	60300426	0
430	167023808	53668525	0
431	257307389	53107389	0
432	146739416	50319208	0
433	180700012	48200012	0
434	219461782	48012934	0
435	186685242	44685242	0
436	88311558	40146040	0
437	161197065	32273211	0
438	141468935	30101975	0
439	103354514	24054514	0
440	134974953	23028109	0
441	102782518	22543518	0
442	98066569	21440743	0
443	144087161	21087161	0
444	124774690	20246011	0
445	85173909	15632614	0
446	78750817	14835059	0
447	97969824	12969824	0
448	100188905	11188905	0
449	170180069	10443603	0
450	131755593	5755593	0
451	78926474	2226474	0
452	90485247	360866	0
453	153066978	-633022	0
454	62746226	-3918502	0
455	84752855	-5707851	0
456	26515310	-6784690	0
457	67080413	-10227031	0
458	56032598	-10897090	0
459	16148711	-14051289	0
460	101038616	-15961384	0
461	50098562	-17747585	0
462	-19492772	-19492772	0
463	18983590	-23315181	0
464	-8649103	-24649103	0
465	-29371991	-29371991	0
466	61256386	-34643614	0
467	-21729609	-40557129	0
468	39668350	-41422228	0
469	18341932	-41688866	0
470	25299638	-42100362	0
471	21354208	-42245792	0
472	19384046	-42615954	0
473	50580730	-43923879	0
474	-13445453	-45433254	0
475	78885565	-47114435	0
476	28469033	-56830967	0
477	-50274337	-58528315	0
478	-25459338	-59049180	0
479	-26491142	-60323035	0
480	-53296816	-60519261	0
481	6787530	-60577681	0
482	-10870000	-61682000	0
483	-59216190	-62406609	0
484	-46536031	-62519110	0
485	33325743	-64867237	0
486	-39852958	-64925809	0
487	-70896370	-70896370	0
488	-73699549	-78099549	0
489	908180140	343480140	0
490	239146162	24860290	0
491	71519217	-4841843	0
492	239668058	92708996	0
493	196392649	41793567	0
494	128455420	14955420	0
495	29336658	-10713269	0
496	101265204	-11534796	0
497	-34042459	-36185137	0
498	-16919875	-77600000	0
499	898873764	292065385	0
500	160410607	51120058	0
501	-6371220	-40672232	0
502	-40870390	-49999390	0
503	742355682	231124059	0
504	543626844	154074524	0
505	576899282	120330621	0
506	481130620	118166575	0
507	197223430	87001186	0
508	296917043	86412000	0
509	221339717	82299717	0
510	267235034	59327125	0
511	260955936	58955936	0
512	121324496	45776832	0
513	127871849	43871849	0
514	276723989	42723989	0
515	79965956	28365956	0
516	22360069	22360069	0
517	136562435	8504017	0
518	143673959	2073959	0
519	146119492	500759	0
520	66267370	-1338990	0
521	43230763	-1965540	0
522	138500000	-6526640	0
523	44512771	-8338905	0
524	-1524732	-10983732	0
525	19944017	-19150599	0
526	56492772	-27620910	0
527	20572749	-27940037	0
528	10632458	-31367542	0
529	-2214831	-32714831	0
530	-20655679	-32955679	0
531	-3476729	-33476729	0
532	-35748872	-35748872	0
533	52027335	-37972665	0
534	14758389	-38607498	0
535	2636443	-40363557	0
536	-23892215	-44792215	0
537	-38248021	-52248021	0
538	-40990820	-53990820	0
539	-60432117	-60432117	0
540	-44373310	-60989310	0
541	-69590483	-69590483	0
542	780878650	213578650	0
543	237394032	88994032	0
544	174856037	21756037	0
545	89870525	75213377	0
546	30885389	-17414611	0
547	-22923633	-36023633	0
548	454571022	110635014	0
549	36862966	-2268959	0
550	-619695	-20644955	0
551	14009602	-25032750	0
552	104101721	40950721	0
553	137045647	3545647	0
554	24947540	-9352460	0
555	-17383131	-39383131	0
556	-34693666	-44203958	0
557	-10052370	-53052370	0
558	185958659	42514545	0
559	222656464	72656464	0
560	337563071	157263071	0
561	862252921	366471036	0
562	391651246	174082982	0
563	373483213	149614612	0
564	240030259	82149590	0
565	279318645	81931137	0
566	196985000	71715000	0
567	238656140	66448821	0
568	246915264	50774594	0
569	169814025	47323878	0
570	137154748	46877597	0
571	221121554	39921554	0
572	137068340	31068340	0
573	132726605	30614858	0
574	180634690	29046791	0
575	80562164	28927592	0
576	143463976	13552429	0
577	102543519	10281096	0
578	86815529	9883359	0
579	44658262	8120196	0
580	85131620	8031620	0
581	47789913	177571	0
582	53954323	-3567133	0
583	90379930	-7678961	0
584	55486001	-10513999	0
585	146820968	-14008120	0
586	67431619	-17525384	0
587	-20289542	-20289542	0
588	546865	-21524710	0
589	46623995	-29067628	0
590	-19881387	-31481387	0
591	66760542	-31626765	0
592	61401509	-32098491	0
593	-20269146	-32239920	0
594	-9720178	-36438863	0
595	-842984	-39842984	0
596	-15568750	-41968750	0
597	33735965	-44864035	0
598	-4590954	-44875014	0
599	-50180506	-50180506	0
600	-36923185	-50923185	0
601	-44147492	-51009458	0
602	-8597555	-51151462	0
603	-55705158	-55705158	0
604	-56403089	-56403089	0
605	-49892067	-61537653	0
606	-50529277	-62110605	0
607	-34582838	-64053864	0
608	-31007708	-69380577	0
609	474495033	182513985	0
610	17796502	4026337	0
611	638102828	232531751	0
612	125500000	50471320	0
613	45542091	3069884	0
614	19173475	-22939266	0
615	9205090	-32694910	0
616	7685268	-34314732	0
617	-34537989	-38237989	0
618	-7734803	-39034803	0
619	283476753	146530500	0
620	40894666	-28105334	0
621	41971676	-29980861	0
622	-48899983	-48899983	0
623	-41667940	-61067940	0
624	145700000	21707396	0
625	123104508	17826398	0
626	128169619	-22431493	0
627	419819491	151119491	0
628	309105123	117805123	0
629	208346281	117207973	0
630	321116343	111387405	0
631	269065864	107036360	0
632	398420706	106383253	0
633	377169052	83809770	0
634	107825854	74225854	0
635	185710047	50731542	0
636	98277042	50637895	0
637	166172889	43872889	0
638	185585890	43580729	0
639	146739043	35539043	0
640	63468793	35468793	0
641	197409938	35109938	0
642	168642327	28771072	0
643	63874043	25454043	0
644	74840525	20911262	0
645	190000000	19049211	0
646	83340985	5640985	0
647	98295654	5278893	0
648	4688384	4688384	0
649	76205169	-1196900	0
650	115148897	-5349778	0
651	39213915	-9362320	0
652	91974557	-10239209	0
653	89362963	-11137037	0
654	67397389	-12602611	0
655	-16835850	-20193217	0
656	-21454636	-21454636	0
657	173940997	-22654469	0
658	-26033943	-26033943	0
659	35853753	-27969898	0
660	7298317	-28902470	0
661	-31569049	-31569049	0
662	-2238995	-32401069	0
663	-6454460	-36954460	0
664	-26746567	-38099664	0
665	-8590278	-40590278	0
666	-23363757	-45448933	0
667	9575290	-45924710	0
668	-48644333	-48644333	0
669	-25500651	-51242196	0
670	-54985766	-54985766	0
671	-38412713	-63012713	0
672	51790000	-65000000	0
673	-65000000	-65000000	0
674	-65000000	-65000000	0
675	37295702	-5704298	0
676	-800000	-32945076	0
677	69903463	-61476707	0
678	975812584	332708305	0
679	229738626	150117789	0
680	125657593	45085305	0
681	-37948000	-37948000	0
682	145320283	59832939	0
683	65630030	15086030	0
684	45809496	-1990504	0
685	-21876654	-29799878	0
686	-43291152	-46261368	0
687	307567189	106767189	0
688	84245842	57245842	0
689	71493015	14612460	0
690	456567575	219167575	0
691	397729388	197784718	0
692	394139586	150592590	0
693	187812011	83153751	0
694	230701374	76801374	0
695	250043823	75386665	0
696	188248500	65466701	0
697	154357371	61468960	0
698	112450423	49205660	0
699	116262839	46126012	0
700	295978900	45978900	0
701	104285587	44148781	0
702	89705852	42705852	0
703	158417900	41217900	0
704	157670152	40170152	0
705	140700000	33375151	0
706	139043309	33354918	0
707	92346554	30646554	0
708	105890634	30580000	0
709	136439693	30380162	0
710	110200225	28200225	0
711	75015330	22571173	0
712	146598789	20574010	0
713	157370736	20070736	0
714	93771268	18771268	0
715	70968579	17906816	0
716	64715863	15764085	0
717	77551594	15658097	0
718	40230832	15530832	0
719	126870763	15370763	0
720	66037057	15286229	0
721	42332848	14541707	0
722	105048228	13648228	0
723	192091016	12091016	0
724	30723216	6723216	0
725	102778384	4506874	0
726	11719931	1322858	0
727	27123569	1123569	0
728	69813641	573641	0
729	39303901	-896099	0
730	-3297099	-3297099	0
731	47593122	-3996949	0
732	99310560	-5089440	0
733	38819789	-6210687	0
734	40584674	-9015326	0
735	30482317	-9122855	0
736	49285033	-9162695	0
737	44429625	-9414000	0
738	71377412	-9422588	0
739	44302097	-9997903	0
740	41382396	-11521994	0
741	100653592	-12251390	0
742	35703582	-12996418	0
743	8097643	-13388796	0
744	44100903	-13999097	0
745	-2395277	-16662721	0
746	22812456	-16686110	0
747	7178296	-16880121	0
748	22150183	-16938018	0
749	48996113	-17805940	0
750	21079566	-19427175	0
751	18481410	-19918590	0
752	64514011	-22508636	0
753	28832210	-22982045	0
754	-23149899	-23149899	0
755	18080697	-23719303	0
756	-12181087	-24236863	0
757	61327628	-24672372	0
758	-26072524	-26072524	0
759	-27059493	-27059493	0
760	-12628809	-27477648	0
761	-5005243	-27877751	0
762	-21610976	-28279842	0
763	15965567	-28834579	0
764	-20764514	-29304773	0
765	-29936195	-29936195	0
766	24154026	-30863374	0
767	-33331908	-33331908	0
768	20767884	-33516548	0
769	10282914	-33917086	0
770	-10526907	-34526907	0
771	-11414584	-36614584	0
772	-10889208	-37454920	0
773	-24767913	-37578913	0
774	-20993812	-40193812	0
775	-39458332	-41791922	0
776	-1948546	-42696576	0
777	-45781132	-45781132	0
778	-45183621	-46909370	0
779	-37531380	-47399769	0
780	-47934015	-47934015	0
781	-9351194	-48196746	0
782	-49402930	-49833498	0
783	-46924344	-55224344	0
784	-48572910	-55573703	0
785	476326372	292126372	0
786	130715611	-4284389	0
787	29100000	-4541681	0
788	-7634502	-8123623	0
789	42687083	-9681870	0
790	35672764	-13327236	0
791	1431365	-22768635	0
792	-16795135	-26769825	0
793	22480566	-28419913	0
794	-27881443	-57706292	0
795	357747258	95147258	0
796	238374190	2628566	0
797	558367	-20568911	0
798	95984028	3984028	0
799	92217355	-5225998	0
800	47317350	-5682650	0
801	-18670886	-28671868	0
802	5097495	-31471505	0
803	139660942	79560942	0
804	142006880	57006880	0
805	-8686176	-9786176	0
806	624857164	275151138	0
807	307605033	162326974	0
808	311784257	122784257	0
809	249599899	111225040	0
810	252325633	107586036	0
811	292087906	86567679	0
812	245200000	79218018	0
813	218769345	73769345	0
814	165648184	52136417	0
815	119424566	50224566	0
816	71425115	49354205	0
817	137165283	46530738	0
818	227209181	45237375	0
819	97269033	43711404	0
820	108838217	38932896	0
821	104381194	36381194	0
822	159392904	34706988	0
823	143745923	23745923	0
824	188723578	21223578	0
825	32252035	16452035	0
826	141346004	16346004	0
827	121469428	15098138	0
828	134624452	13224452	0
829	43606290	11365290	0
830	98535982	11207920	0
831	6772769	6772769	0
832	94022650	3422650	0
833	16189835	1932305	0
834	66872312	1472312	0
835	55387072	750480	0
836	100933485	-2639341	0
837	74075270	-2924730	0
838	103225796	-3774204	0
839	24312301	-3821107	0
840	96894804	-5005196	0
841	15690810	-13390407	0
842	34657398	-15559345	0
843	-16446167	-16446167	0
844	58805580	-19260198	0
845	12353000	-20647000	0
846	-9983506	-20765992	0
847	-20894793	-20894793	0
848	8537164	-21167259	0
849	-11019637	-21520302	0
850	69080105	-23948874	0
851	-7046659	-29142013	0
852	4533842	-34449288	0
853	-36593785	-36593785	0
854	19870866	-38714760	0
855	-38876677	-38876677	0
856	-42076064	-42117066	0
857	-43533912	-43533912	0
858	-32402031	-45510171	0
859	-45478542	-47778542	0
860	-26768556	-48231945	0
861	14759296	-48832183	0
862	-48478171	-49244714	0
863	-53852216	-53852216	0
864	-53192010	-54920839	0
865	47347629	47347629	0
866	100338601	27676888	0
867	76228110	21628110	0
868	112617328	15951824	0
869	12520529	12520529	0
870	-3280627	-27149574	0
871	-46892805	-47931265	0
872	54177170	17314930	0
873	56848461	27270227	0
874	78159781	20357727	0
875	86695831	5297830	0
876	126213196	4386369	0
877	1207112	-7792888	0
878	10657941	-19397624	0
879	-2812211	-27968963	0
880	-30156953	-30156953	0
881	82112435	43220716	0
882	303612291	112606800	0
883	550133452	91762955	0
884	153727307	66703275	0
885	165569328	58485654	0
886	58349860	-9611840	0
887	23835124	-14918525	0
888	45694306	-15614237	0
889	-4592365	-17419365	0
890	1139168	-27922573	0
891	-28989393	-28989393	0
892	98270999	39570999	0
893	67583844	21779000	0
894	-4184193	-15906431	0
895	76731325	12295645	0
896	637557727	246623634	0
897	441812794	217655011	0
898	506016627	168665740	0
899	281333876	141719337	0
900	340366200	115360108	0
901	223668230	103620822	0
902	263271386	97637474	0
903	152173000	85014968	0
904	153502372	78002372	0
905	122185754	77352707	0
906	207972745	77004179	0
907	121179403	76203320	0
908	207805243	75548685	0
909	127079973	55807520	0
910	173463524	55163524	0
911	175990976	47690976	0
912	162742160	41742160	0
913	109638444	41030827	0
914	169782580	40282580	0
915	78402901	38715192	0
916	135677523	38513495	0
917	97142328	34351197	0
918	111626121	31526121	0
919	101998938	30998938	0
920	136450317	29957634	0
921	111941727	25941727	0
922	68729073	25624550	0
923	61300835	25605492	0
924	158094550	25367693	0
925	46469187	23701902	0
926	80214162	20511035	0
927	17598303	17598303	0
928	55103783	17172594	0
929	67211892	16711892	0
930	94110682	16010682	0
931	38316835	10470220	0
932	46657732	9157732	0
933	20749050	8336565	0
934	186799211	6758835	0
935	164949716	5703475	0
936	96195159	5100437	0
937	54488383	4997476	0
938	69114494	2752475	0
939	42690959	824620	0
940	75168734	740078	0
941	47651543	151543	0
942	7168	7168	0
943	32751189	-1248811	0
944	30369970	-1734419	0
945	-1845268	-1845268	0
946	106602194	-2397806	0
947	26119388	-2880612	0
948	44704227	-3017368	0
949	54511	-5262941	0
950	-1115935	-5515935	0
951	69180938	-7413139	0
952	-8523903	-8523903	0
953	12960505	-8743723	0
954	5489826	-8916892	0
955	213894551	-9796980	0
956	-10221401	-10221401	0
957	19425823	-10822459	0
958	-11409542	-11409542	0
959	12209892	-11877117	0
960	-6659698	-12514472	0
961	-3887360	-14811360	0
962	-15454970	-15454970	0
963	34023611	-16355212	0
964	62958418	-17241582	0
965	55246941	-17253059	0
966	6643267	-18125131	0
967	33272938	-19727062	0
968	-7731255	-21355187	0
969	30583311	-22330275	0
970	-22899970	-22899970	0
971	14477051	-23376299	0
972	-7401502	-23400752	0
973	16961644	-23538356	0
974	-23800483	-23800483	0
975	3850527	-24549473	0
976	-24670105	-24670105	0
977	-9880152	-24804950	0
978	-15193274	-25993274	0
979	-18666083	-26840695	0
980	-23878362	-28403555	0
981	-10067660	-28697660	0
982	-7997971	-29465093	0
983	-21079812	-30305365	0
984	10282876	-30547862	0
985	-28481753	-30881753	0
986	-8327637	-31527637	0
987	6077088	-32818735	0
988	-33418425	-33418425	0
989	-35728703	-35728703	0
990	-23902503	-38502503	0
991	-9113536	-39278967	0
992	-39443804	-39443804	0
993	-39640994	-39640994	0
994	-27030798	-39830798	0
995	-40187130	-40187130	0
996	-37664964	-40864964	0
997	-41625938	-41644185	0
998	-12527349	-41982533	0
999	-43373885	-43528606	0
1000	-43708398	-43708398	0
1001	-46565670	-48775670	0
1002	-48749383	-49833997	0
1003	-50000000	-50000000	0
1004	-50000000	-50000000	0
1005	-5094254	-5094254	0
1006	55978396	-17430732	0
1007	-28576611	-28576611	0
1008	22004627	-36183633	0
1009	424705225	147705225	0
1010	200218486	81094024	0
1011	160300000	76107476	0
1012	148308367	47308367	0
1013	279656424	41256424	0
1014	76304264	21304264	0
1015	103463090	18488090	0
1016	59752036	12652036	0
1017	64610386	12022256	0
1018	38607223	8607223	0
1019	23171825	5606916	0
1020	2315140	2315140	0
1021	22937778	-904547	0
1022	42376224	-10120004	0
1023	29474810	-10525190	0
1024	-22071279	-22071279	0
1025	64714531	-4745895	0
1026	111098477	52098477	0
1027	55739932	13154431	0
1028	-17218547	-17218547	0
1029	-9076182	-31150968	0
1030	-32029962	-32029962	0
1031	-35977304	-36452883	0
1032	-34192086	-41384992	0
1033	252915378	80805112	0
1034	114648493	47607673	0
1035	103940675	45968563	0
1036	67622499	21263182	0
1037	67402302	15002302	0
1038	54748262	12918501	0
1039	-41591364	-41591364	0
1040	257695380	136395380	0
1041	318089431	117792677	0
1042	332807404	94854287	0
1043	308357367	80388575	0
1044	110200000	65000082	0
1045	168420951	61807667	0
1046	198180937	56704370	0
1047	142995859	55768056	0
1048	77071435	50149435	0
1049	129810815	48466502	0
1050	72612663	47112663	0
1051	115971922	43625922	0
1052	133100000	38287363	0
1053	110931301	37931301	0
1054	59505362	31261036	0
1055	45523726	26423726	0
1056	96189101	26277420	0
1057	86096877	25001065	0
1058	31665507	22264877	0
1059	90808837	22061228	0
1060	21790248	21790248	0
1061	91957989	20557989	0
1062	68417762	17318875	0
1063	70786269	15786269	0
1064	202967903	14472278	0
1065	13617334	13617334	0
1066	12344996	12344996	0
1067	30854588	8854588	0
1068	27359917	8359917	0
1069	10580895	7580895	0
1070	57746214	6019112	0
1071	101162920	5648679	0
1072	3563556	3114556	0
1073	34020056	2323100	0
1074	48851705	1451705	0
1075	78490741	1290741	0
1076	-1656753	-6600039	0
1077	20583539	-8116461	0
1078	-9378236	-9378236	0
1079	16475984	-12996380	0
1080	4610898	-16857465	0
1081	118126676	-16986491	0
1082	-17552529	-17552529	0
1083	14551283	-19799588	0
1084	-15632857	-20656327	0
1085	34564960	-22088520	0
1086	25216497	-22467428	0
1087	67006296	-22993704	0
1088	-8698294	-24698294	0
1089	-24898139	-24898139	0
1090	-15593868	-25280070	0
1091	-12047005	-25601468	0
